Time,Thrust,Orbit Speed,Speed X,Speed Y,Speed Z,Dist,Pos X,Pos Y,Pos Z,Fac X,Fac Y,Fac Z,Mass,Height,Gravity,,Px,Py,Pz,T,Tx,Ty,Tz,Gx,Gy,Gz,Nx,Ny,Nz,Vx,Vy,Vz,V,Vdiff
124365.6133,99.5827713,228.0504952,-46.04457744,-56.91426663,-215.9807665,1594315.001,-1328705.072,-820143.889,-322098.053,-0.833386807,-0.514446795,-0.202016592,6.413594246,1564.999621,9.800980412,,-0.83340185,-0.514417721,-0.202029118,15.52942394,-12.94201704,-7.989062375,-3.1372013,8.168155211,5.041798004,1.980083425,-4.77386183,-2.947264371,-1.157117875,-46.14005468,-56.97321192,-216.0039089,228.1064229,0.008275411
124365.6333,99.58802032,228.0981475,-46.1257958,-56.96450066,-216.0005128,1594317.229,-1328705.995,-820145.0283,-322102.3729,-0.83338934,-0.514431477,-0.2020454,6.412859917,1567.22736,9.800953023,,-0.833401265,-0.514417717,-0.202031545,15.53201748,-12.94421779,-7.990158685,-3.13817268,8.168126643,5.041783874,1.980101681,-4.776091146,-2.948374811,-1.158070998,-46.22131762,-57.02346815,-216.0236742,228.1541451,0.008293608
124365.6533,99.59325409,228.1458515,-46.20703648,-57.01474245,-216.0202733,1594319.458,-1328706.919,-820146.1686,-322106.6934,-0.833388466,-0.51444459,-0.202015455,6.412126064,1569.456908,9.80092561,,-0.833400679,-0.514417712,-0.202033972,15.53461514,-12.94636908,-7.99169871,-3.138232348,8.168098055,5.041769731,1.980119933,-4.778271023,-2.949928979,-1.158112415,-46.3026019,-57.07374103,-216.0434355,228.2019038,0.008312042
124365.6733,99.59850311,228.1935918,-46.28830252,-57.06500333,-216.0400282,1594321.69,-1328707.845,-820147.3099,-322111.0142,-0.833389939,-0.514427662,-0.202053821,6.411391735,1571.688529,9.800898172,,-0.833400093,-0.514417708,-0.2020364,15.53721459,-12.94855832,-7.992772973,-3.13935358,8.168069447,5.041755576,1.98013818,-4.780488875,-2.951017397,-1.1592154,-46.3839123,-57.12402368,-216.0632125,228.2497167,0.008331119
124365.6933,99.60375977,228.2413856,-46.36958999,-57.11527181,-216.0597995,1594323.924,-1328708.772,-820148.4522,-322115.3354,-0.833391792,-0.514435828,-0.202025571,6.410657406,1573.922075,9.800870712,,-0.833399507,-0.514417704,-0.202038827,15.53981344,-12.95075297,-7.994236791,-3.139439679,8.168040819,5.041741409,1.980156422,-4.782712153,-2.952495382,-1.159283257,-46.46524423,-57.17432172,-216.0829851,228.2975656,0.00834283
124365.7133,99.60900879,228.2892228,-46.45089931,-57.16555585,-216.0795742,1594326.159,-1328709.701,-820149.5955,-322119.6569,-0.833383158,-0.514439821,-0.202050947,6.409923077,1576.157696,9.800843227,,-0.833398921,-0.5144177,-0.202041254,15.54241412,-12.95278617,-7.99563674,-3.140359484,8.168012171,5.041727229,1.980174658,-4.784773994,-2.953909511,-1.160184825,-46.54659479,-57.22463404,-216.1027779,228.3454726,0.008363522
124365.7333,99.61427307,228.3371091,-46.53223128,-57.21585692,-216.0993581,1594328.397,-1328710.632,-820150.7398,-322123.9789,-0.83339202,-0.514425099,-0.202051966,6.409189224,1578.395094,9.800815718,,-0.833398335,-0.514417696,-0.202043682,15.54501654,-12.95509274,-7.996746672,-3.140901147,8.167983503,5.041713037,1.98019289,-4.787109241,-2.955033635,-1.160708257,-46.62797346,-57.27495759,-216.1225722,228.3934213,0.008382711
124365.7533,99.61953735,228.3850386,-46.61359004,-57.26616739,-216.1191457,1594330.636,-1328711.564,-820151.8852,-322128.3013,-0.833381796,-0.514435589,-0.202067568,6.408454895,1580.634535,9.800788185,,-0.833397749,-0.514417691,-0.202046109,15.54761956,-12.95710311,-7.998248833,-3.141669668,8.167954815,5.041698832,1.980211117,-4.789148299,-2.956550001,-1.161458552,-46.709373,-57.32529839,-216.1423749,228.4414183,0.008399601
124365.7733,99.62480164,228.4330187,-46.69496955,-57.31649565,-216.1389442,1594332.877,-1328712.498,-820153.0315,-322132.624,-0.833382527,-0.514436424,-0.202062073,6.407720566,1582.875962,9.800760628,,-0.833397163,-0.514417687,-0.202048536,15.55022084,-12.95928233,-7.999599996,-3.142109851,8.167926107,5.041684615,1.980229338,-4.791356225,-2.957915381,-1.161880513,-46.79079668,-57.37565396,-216.1621818,228.4894596,0.008422727
124365.7933,99.63005829,228.4810369,-46.77637097,-57.36683744,-216.158741,1594335.121,-1328713.433,-820154.1788,-322136.9472,-0.833385851,-0.514430344,-0.202062231,6.406986713,1585.119253,9.800733047,,-0.833396578,-0.514417683,-0.202050963,15.55282624,-12.96150534,-8.000845756,-3.14263877,8.167897379,5.041670386,1.980247554,-4.793607957,-2.95917537,-1.162391216,-46.87224313,-57.42602094,-216.1819888,228.5375403,0.008432812
124365.8133,99.6353302,228.5291075,-46.85779478,-57.4171941,-216.1785509,1594337.366,-1328714.37,-820155.3272,-322141.2708,-0.833381827,-0.51443702,-0.202063956,6.406252384,1587.364648,9.800705442,,-0.833395992,-0.514417679,-0.202053391,15.55543344,-12.96361555,-8.00229082,-3.143192422,8.167868631,5.041656144,1.980265766,-4.795746915,-2.960634676,-1.162926656,-46.95370972,-57.47640679,-216.2018094,228.5856745,0.008455059
124365.8333,99.64060974,228.5772194,-46.93924212,-57.46756473,-216.1983622,1594339.613,-1328715.309,-820156.4765,-322145.5947,-0.833385298,-0.514430761,-0.202064794,6.405518055,1589.61191,9.800677813,,-0.833395406,-0.514417675,-0.202055818,15.55804004,-12.96584183,-8.003534383,-3.143732162,8.167839863,5.04164189,1.980283972,-4.798001968,-2.961892492,-1.16344819,-47.03520216,-57.52680258,-216.2216311,228.6338493,0.00846915
124365.8533,99.64588165,228.6253801,-47.02071465,-57.51794833,-216.2181825,1594341.863,-1328716.25,-820157.6269,-322149.9191,-0.83338008,-0.514436603,-0.202071308,6.404783726,1591.861216,9.80065016,,-0.83339482,-0.51441767,-0.202058245,15.56064727,-12.96793347,-8.004966517,-3.144360348,8.167811075,5.041627624,1.980302173,-4.800122396,-2.963338893,-1.164058174,-47.1167171,-57.5772151,-216.2414637,228.6820748,0.008491449
124365.8733,99.65116119,228.6735833,-47.1022093,-57.56834779,-216.2380053,1594344.114,-1328717.192,-820158.7783,-322154.2438,-0.833384412,-0.514429092,-0.202070362,6.404049873,1594.112389,9.800622482,,-0.833394234,-0.514417666,-0.202060672,15.56325626,-12.97017516,-8.006191793,-3.144872823,8.167782267,5.041613345,1.980320369,-4.802392894,-2.964578449,-1.164552453,-47.19825716,-57.62763936,-216.2612963,228.7303403,0.008505228
124365.8933,99.65644073,228.7218351,-47.18372741,-57.61876174,-216.2578369,1594346.367,-1328718.135,-820159.9306,-322158.569,-0.833383173,-0.514425516,-0.202087109,6.403315544,1596.365602,9.800594781,,-0.833393648,-0.514417662,-0.2020631,15.56586585,-12.97233067,-8.007478573,-3.145660825,8.167753438,5.041599053,1.98033856,-4.804577229,-2.96587952,-1.165322265,-47.27981896,-57.67807933,-216.2811433,228.7786596,0.008523382
124365.9133,99.66172028,228.7701362,-47.26526862,-57.6691876,-216.2776789,1594348.622,-1328719.081,-820161.084,-322162.8945,-0.833385473,-0.514418662,-0.202095161,6.402581215,1598.620801,9.800567055,,-0.833393062,-0.514417658,-0.202065527,15.56847368,-12.9745398,-8.008713395,-3.146313196,8.16772459,5.04158475,1.980356746,-4.806815214,-2.967128646,-1.16595645,-47.36140493,-57.72853017,-216.3009981,228.8270256,0.008540554
124365.9333,99.66699219,228.818485,-47.34683168,-57.71962746,-216.2975294,1594350.88,-1328720.028,-820162.2384,-322167.2205,-0.833385852,-0.514418244,-0.202094483,6.401847363,1600.877985,9.800539305,,-0.833392476,-0.514417654,-0.202067954,15.57108685,-12.97672349,-8.010051161,-3.146830743,8.167695721,5.041570433,1.980374927,-4.809027767,-2.968480728,-1.166455815,-47.44301224,-57.77899708,-216.3208585,228.8754372,0.00855877
124365.9533,99.67228699,228.8668784,-47.42841681,-57.77007984,-216.3173853,1594353.139,-1328720.976,-820163.3938,-322171.5468,-0.833385455,-0.514415979,-0.202101875,6.401113033,1603.137065,9.800511531,,-0.83339189,-0.514417649,-0.202070381,15.57370062,-12.97889557,-8.011360457,-3.147474097,8.167666832,5.041556104,1.980393103,-4.81122874,-2.969804352,-1.167080994,-47.52464139,-57.82947592,-216.3407269,228.9238955,0.0085792
124365.9733,99.67758179,228.9153163,-47.51002866,-57.82054533,-216.3372455,1594355.4,-1328721.926,-820164.5502,-322175.8736,-0.833385432,-0.514413834,-0.20210753,6.400378704,1605.398219,9.800483734,,-0.833391304,-0.514417645,-0.202072809,15.57631499,-12.98107399,-8.012671906,-3.148090547,8.167637923,5.041541763,1.980411274,-4.813436065,-2.971130143,-1.167679273,-47.60629738,-57.87996793,-216.360599,228.972398,0.008598024
124365.9933,99.68287659,228.9638,-47.59166361,-57.87102346,-216.357112,1594357.663,-1328722.878,-820165.7077,-322180.2007,-0.833387989,-0.514409542,-0.202107916,6.399644375,1607.661209,9.800455911,,-0.833390719,-0.514417641,-0.202075236,15.5789276,-12.98329115,-8.013949014,-3.148624588,8.167608994,5.04152741,1.98042944,-4.815682154,-2.972421604,-1.168195148,-47.68797725,-57.9304719,-216.3804759,229.0209447,0.008618701
124366.0133,99.68816376,229.012326,-47.67332086,-57.9215142,-216.3769815,1594359.928,-1328723.832,-820166.8661,-322184.5283,-0.833388826,-0.514409304,-0.202104933,6.398910522,1609.92633,9.800428065,,-0.833390133,-0.514417637,-0.202077663,15.58154317,-12.98548396,-8.015290772,-3.149106746,8.167580045,5.041513044,1.9804476,-4.817903918,-2.973777728,-1.168659145,-47.76967894,-57.98098976,-216.4003547,229.0695329,0.008631537
124366.0333,99.69345856,229.0609013,-47.75500328,-57.97202019,-216.3968601,1594362.195,-1328724.787,-820168.0255,-322188.8562,-0.833387494,-0.514413416,-0.202099327,6.398176193,1612.19326,9.800400195,,-0.833389547,-0.514417632,-0.20208009,15.58416053,-12.98764449,-8.016701259,-3.149548355,8.167551076,5.041498665,1.980465756,-4.820093415,-2.975202594,-1.169082599,-47.85140515,-58.03152424,-216.4202418,229.11817,0.008649937
124366.0533,99.69876099,229.1095201,-47.83670898,-58.0225427,-216.4167415,1594364.464,-1328725.744,-820169.186,-322193.1845,-0.833382967,-0.514419973,-0.202101604,6.397441864,1614.462292,9.800372301,,-0.833388961,-0.514417628,-0.202082517,15.58677849,-12.9897557,-8.018150169,-3.150112941,8.167522087,5.041484275,1.980483906,-4.822233614,-2.976665894,-1.169629035,-47.93315365,-58.08207601,-216.4401341,229.1668528,0.008665602
124366.0733,99.70406342,229.1581872,-47.91843316,-58.07308371,-216.4366315,1594366.735,-1328726.702,-820170.3474,-322197.5133,-0.83337482,-0.514428854,-0.202111836,6.396707535,1616.733248,9.800344383,,-0.833388375,-0.514417624,-0.202084945,15.58939708,-12.99181098,-8.019635676,-3.150801665,8.167493078,5.041469871,1.980502052,-4.824317905,-2.978165805,-1.170299613,-48.01491952,-58.13264703,-216.4600375,229.2155862,0.008687497
124366.0933,99.70937347,229.2068988,-48.00017975,-58.1236392,-216.4565262,1594369.008,-1328727.662,-820171.5099,-322201.8424,-0.833370807,-0.514434457,-0.202113224,6.395973682,1619.006103,9.800316441,,-0.833387789,-0.51441762,-0.202087372,15.59201625,-12.99393117,-8.021070409,-3.151352671,8.167464049,5.041455456,1.980520192,-4.826467117,-2.979614953,-1.170832479,-48.09670909,-58.1832315,-216.4799429,229.2643616,0.008702957
124366.1133,99.7146759,229.2556587,-48.08194782,-58.17420979,-216.4764298,1594371.283,-1328728.624,-820172.6734,-322206.1719,-0.833366478,-0.514439642,-0.202117764,6.395239353,1621.28103,9.800288474,,-0.833387203,-0.514417616,-0.202089799,15.59463601,-12.99604689,-8.022498974,-3.151952963,8.167434999,5.041441028,1.980538327,-4.828611889,-2.981057946,-1.171414636,-48.17852006,-58.23383095,-216.4998581,229.3131863,0.008723399
124366.1333,99.71997833,229.3044629,-48.16373651,-58.22479665,-216.4963377,1594373.559,-1328729.587,-820173.8379,-322210.5018,-0.833373366,-0.514426053,-0.202125443,6.394505024,1623.557853,9.800260483,,-0.833386617,-0.514417611,-0.202092226,15.5972588,-12.99834006,-8.023636274,-3.152602851,8.167405929,5.041426587,1.980556457,-4.830934132,-2.982209686,-1.172046394,-48.26035519,-58.28444084,-216.5197786,229.3620554,0.00874294
124366.1533,99.72530365,229.3533125,-48.24555179,-58.27539448,-216.5162513,1594375.838,-1328730.552,-820175.0034,-322214.8321,-0.833368253,-0.51442796,-0.20214263,6.393771172,1625.836691,9.800232468,,-0.833386031,-0.514417607,-0.202094653,15.59988215,-13.00044654,-8.025015551,-3.153401199,8.16737684,5.041412134,1.980574582,-4.833069696,-2.983603416,-1.172826617,-48.34221319,-58.33506655,-216.5397078,229.4109732,0.008761975
124366.1733,99.73062134,229.4022112,-48.3273872,-58.32600814,-216.5361747,1594378.119,-1328731.518,-820176.1699,-322219.1628,-0.833367005,-0.51442349,-0.202159629,6.393036842,1628.117512,9.800204429,,-0.833385445,-0.514417603,-0.20209708,15.60250492,-13.00261279,-8.026295026,-3.15419661,8.16734773,5.041397669,1.980592702,-4.835265061,-2.984897357,-1.173603908,-48.4240925,-58.38570609,-216.5596468,229.4599399,0.008779002
124366.1933,99.7359314,229.4511609,-48.40924516,-58.37663535,-216.5561097,1594380.402,-1328732.487,-820177.3375,-322223.4939,-0.833364893,-0.514425874,-0.202160301,6.392302513,1630.400288,9.800176366,,-0.833384859,-0.514417599,-0.202099507,15.60513067,-13.00476805,-8.027682981,-3.154737914,8.1673186,5.041383191,1.980610817,-4.837449452,-2.98629979,-1.174127097,-48.50599415,-58.43636135,-216.5795923,229.5089532,0.008793383
124366.2133,99.74125671,229.5001598,-48.49112738,-58.42727332,-216.5760551,1594382.687,-1328733.456,-820178.506,-322227.8255,-0.833363527,-0.514426708,-0.202163865,6.391568184,1632.685077,9.800148278,,-0.833384273,-0.514417594,-0.202101935,15.60775587,-13.00693448,-8.029046473,-3.155324256,8.167289449,5.041368701,1.980628926,-4.83964503,-2.987677772,-1.174695329,-48.58792028,-58.48702687,-216.599549,229.5580165,0.008813824
124366.2333,99.74658203,229.5492027,-48.57303155,-58.47792716,-216.5960043,1594384.973,-1328734.428,-820179.6756,-322232.1573,-0.833363441,-0.514426529,-0.202165744,6.390834332,1634.971825,9.800120167,,-0.833383687,-0.51441759,-0.202104362,15.61038402,-13.00912334,-8.030395675,-3.155884897,8.167260279,5.041354198,1.980647031,-4.841863065,-2.989041477,-1.175237866,-48.66986881,-58.53770799,-216.6195091,229.6071234,0.008833776
124366.2533,99.75191498,229.5982896,-48.65495567,-58.52859825,-216.6159575,1594387.262,-1328735.401,-820180.8462,-322236.4897,-0.83336524,-0.51442498,-0.202160474,6.390100002,1637.260524,9.800092031,,-0.833383101,-0.514417586,-0.202106789,15.61301159,-13.01134115,-8.031723169,-3.15633383,8.167231089,5.041339683,1.98066513,-4.844110059,-2.990383486,-1.175668699,-48.75183787,-58.58840592,-216.6394709,229.6562722,0.008851748
124366.2733,99.7572403,229.6474204,-48.73690572,-58.57928433,-216.6359139,1594389.553,-1328736.376,-820182.0178,-322240.8224,-0.833368305,-0.514421165,-0.202157694,6.389365673,1639.551151,9.80006387,,-0.833382515,-0.514417582,-0.202109216,15.61563979,-13.01357925,-8.033015611,-3.156821722,8.167201877,5.041325155,1.980683225,-4.846377377,-2.991690456,-1.176138498,-48.83383327,-58.63911814,-216.6594367,229.7054656,0.008868348
124366.2933,99.76257324,229.6965973,-48.81888059,-58.62998296,-216.6558764,1594391.845,-1328737.352,-820183.1904,-322245.1555,-0.833371241,-0.514417171,-0.202155604,6.388631821,1641.843908,9.800035686,,-0.833381929,-0.514417577,-0.202111643,15.61826976,-13.01581684,-8.034306151,-3.157320758,8.167172647,5.041310615,1.980701314,-4.848644196,-2.992995536,-1.176619444,-48.91585348,-58.68984287,-216.6794088,229.7547053,0.008889005
124366.3133,99.76790619,229.7458163,-48.90088361,-58.68069192,-216.675841,1594394.14,-1328738.33,-820184.364,-322249.4891,-0.833375564,-0.514411628,-0.202152381,6.387897491,1644.138622,9.800007477,,-0.833381343,-0.514417573,-0.20211407,15.62090152,-13.01807762,-8.035573387,-3.157802432,8.167143395,5.041296062,1.980719399,-4.850934226,-2.994277325,-1.177083033,-48.9979023,-58.74057747,-216.6993826,229.8039867,0.008906727
124366.3333,99.77324677,229.79508,-48.98291308,-58.7314136,-216.69581,1594396.437,-1328739.31,-820185.5386,-322253.8229,-0.833382109,-0.514405012,-0.202142674,6.387163162,1646.435234,9.799979245,,-0.833380757,-0.514417569,-0.202116497,15.6235339,-13.02037363,-8.036824143,-3.158182926,8.167114124,5.041281497,1.980737478,-4.853259507,-2.995542646,-1.177445449,-49.07997827,-58.79132445,-216.7193589,229.8533111,0.00892347
124366.3533,99.77858734,229.8443876,-49.06496827,-58.78214946,-216.7157823,1594398.735,-1328740.291,-820186.7142,-322258.1573,-0.833385573,-0.514400959,-0.202138052,6.386428833,1648.733827,9.799950988,,-0.833380171,-0.514417564,-0.202118924,15.62616571,-13.02262107,-8.038114625,-3.15864269,8.167084833,5.041266919,1.980755552,-4.855536234,-2.996847706,-1.177887138,-49.16207899,-58.84208641,-216.7393401,229.9026809,0.008938522
124366.3733,99.78392792,229.8937424,-49.1470434,-58.83290084,-216.7357624,1594401.036,-1328741.274,-820187.8909,-322262.492,-0.833377413,-0.514411926,-0.20214552,6.385694981,1651.034375,9.799922707,,-0.833379585,-0.51441756,-0.202121351,15.62879809,-13.02468733,-8.039640133,-3.15929152,8.167055521,5.041252329,1.980773621,-4.857631808,-2.998387804,-1.1785179,-49.24419604,-58.8928686,-216.7593327,229.9521018,0.008957709
124366.3933,99.78926086,229.9431441,-49.22914693,-58.88366643,-216.7557484,1594403.339,-1328742.259,-820189.0686,-322266.8271,-0.833381539,-0.514408469,-0.202136281,6.384960651,1653.337057,9.799894401,,-0.833378999,-0.514417556,-0.202123778,15.63143348,-13.02694809,-8.040941767,-3.159679827,8.167026189,5.041237726,1.980791684,-4.859921899,-2.999704041,-1.178888142,-49.32634537,-58.94366051,-216.7793261,230.0015646,0.008976959
124366.4133,99.79460907,229.9925876,-49.31126873,-58.9344503,-216.7757359,1594405.643,-1328743.245,-820190.2473,-322271.1626,-0.833376263,-0.514413476,-0.202145133,6.384226322,1655.641545,9.799866072,,-0.833378413,-0.514417552,-0.202126205,15.6340695,-13.02906241,-8.042376034,-3.160351051,8.166996837,5.041223111,1.980809743,-4.862065577,-3.001152923,-1.179541307,-49.40851004,-58.99447336,-216.7993268,230.0510744,0.008997902
124366.4333,99.7999649,230.0420765,-49.39341523,-58.98524835,-216.7957287,1594407.95,-1328744.233,-820191.427,-322275.4985,-0.833379204,-0.514413238,-0.202133492,6.38349247,1657.948135,9.799837718,,-0.833377827,-0.514417547,-0.202128633,15.63670609,-13.03130568,-8.043728607,-3.160702003,8.166967465,5.041208484,1.980827797,-4.86433822,-3.002520123,-1.179874206,-49.490702,-59.04529875,-216.8193262,230.1006238,0.009012819
124366.4533,99.80531311,230.091611,-49.47558454,-59.03606026,-216.8157272,1594410.258,-1328745.222,-820192.6077,-322279.8348,-0.833367679,-0.514422834,-0.202156998,6.382758141,1660.256652,9.79980934,,-0.833377241,-0.514417543,-0.20213106,15.6393433,-13.03332323,-8.0452353,-3.161602696,8.166938072,5.041193843,1.980845845,-4.866385153,-3.004041456,-1.180756851,-49.57291224,-59.09614109,-216.8393424,230.150229,0.009034036
124366.4733,99.81066132,230.141195,-49.55777537,-59.08688696,-216.8357358,1594412.569,-1328746.213,-820193.7894,-322284.1716,-0.833375125,-0.514418721,-0.202136822,6.382023811,1662.567126,9.799780937,,-0.833376655,-0.514417539,-0.202133487,15.64198469,-13.03564095,-8.046529763,-3.161821076,8.166908659,5.04117919,1.980863889,-4.868732289,-3.005350573,-1.180957187,-49.65515002,-59.14699397,-216.859355,230.1998711,0.009051971
124366.4933,99.81603241,230.1908191,-49.63999221,-59.1377268,-216.8557439,1594414.881,-1328747.206,-820194.9722,-322288.5087,-0.833369515,-0.514422476,-0.202151208,6.381289482,1664.87967,9.799752511,,-0.833376069,-0.514417535,-0.202135914,15.64462314,-13.037752,-8.047945776,-3.162579465,8.166879226,5.041164526,1.980881927,-4.870872773,-3.00678125,-1.181697538,-49.73740967,-59.19786243,-216.8793778,230.2495632,0.00907265
